fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
556639,462c5660,1432927,,Jayce Fitzgerald,Jayce Fitzgerald,Manchester United U21,1070257,Manchester United,10260,179.0,right,18,England,0.58,AM,RB/DM/CM/AM,False,,0.0,1.0,0.15163,0.71023,0.12276,0.40529,0.95627,1.6376,31.823,0.1619,0.00386,0.00071,0.96409,0.65625,0.21053,0.62524,0.08396,4.81166,0.48428,0.00185,1.38302,1.13499,0.00481,0.9021,0.3804,0.0,0.15163,0.0,0.7,0.584,0.52
547037,38a6c944,1575707,,Jack Fletcher,Jack Fletcher,Manchester United U21,1070257,Manchester United,10260,180.0,left,18,England,0.15,AM,LB/DM/CM/AM/LW,False,,0.0,1.0,0.15163,0.71023,0.12276,0.40529,0.95627,1.6376,31.823,0.1619,0.00386,0.00071,0.96409,0.65625,0.21053,0.62524,0.08396,4.81166,0.48428,0.00185,1.38302,1.13499,0.00481,0.9021,0.3804,0.0,0.15163,0.0,0.7,0.584,0.52
209243,dbf053da,846381,228177.0,Jadon Sancho,Jadon Sancho,Aston Villa,10252,Manchester United,10260,180.0,right,25,England,20.83056,LW,RW/LW,False,,11399.0,1.09593,0.13797,0.46066,0.13416,0.4046,0.41321,0.71788,26.88408,0.03829,0.00072,0.00012,1.79085,0.33405,0.26207,0.3463,0.02763,4.04336,0.31005,0.00247,0.75082,0.36261,0.00135,0.94301,0.37944,0.0,0.1512,0.0,0.95,0.80987,0.57378
463067,c64c01fc,956925,3932747.0,Georginio Rutter,Georginio Rutter,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,182.0,left,23,France,41.2937,AM,RM/RW/AM/ST,False,,10381.0,0.93584,0.16133,0.56799,0.10751,0.31261,0.54048,0.98481,12.49032,0.06997,0.00085,0.00025,1.32137,0.17394,0.34376,0.34181,0.10836,2.94689,0.62109,0.00299,1.57615,1.28806,0.02178,0.97251,0.2553,0.0,0.15098,0.0,0.86294,0.836,0.58
488024,540ec57b,1047676,4381237.0,Yéremy Pino Santos,Yéremi Pino,Crystal Palace,9826,Crystal Palace,9826,172.0,right,23,Spain,41.61398,RM,RM/LM/AM/LW/RW,False,,9410.0,0.96265,0.15654,0.43944,0.11765,0.34716,0.67177,1.1899,18.3941,0.14162,0.00119,0.00107,0.95207,0.34812,0.22531,0.46886,0.13075,3.64722,0.69945,0.00298,1.2279,1.33065,0.00184,0.83653,0.16837,0.0,0.1507,0.0,0.95,0.584,0.52
209289,17695062,889534,197966.0,Emile Smith Rowe,Emile Smith Rowe,Fulham,9879,Fulham,9879,182.0,right,25,England,35.75773,AM,LM/AM/LW,False,,7289.0,1.02319,0.14728,0.44248,0.08337,0.19803,0.41722,0.74779,26.16558,0.05783,0.00112,0.00028,0.68513,0.29045,0.14173,0.37928,0.07602,2.92826,0.48968,0.00257,0.65243,0.60506,0.00171,0.90867,0.21432,0.0,0.1507,0.0,0.86278,0.64893,0.84022
645618,802ee5ca,1639163,4383875.0,Bradley Burrowes,Bradley Burrowes,Aston Villa FC Under 18 Academy,0,Aston Villa,10252,169.0,right,17,England,2.3,RW,RB/RM/RW/ST,False,,0.0,1.0,0.15069,0.69178,0.12671,0.40655,0.73967,1.2828,23.35249,0.12534,0.00305,0.00063,1.55622,0.57475,0.23832,0.4337,0.07166,3.84926,0.45932,0.00191,1.84032,1.04745,0.00374,0.8871,0.3293,0.0,0.15069,0.0,0.7,0.584,0.52
496208,733f1a7d,1324871,3639127.0,Ben Gannon-Doak,Ben Gannon Doak,AFC Bournemouth,8678,AFC Bournemouth,8678,176.0,right,20,Scotland,24.571,RW,DM/LM/RW/LW/ST,True,,2192.0,0.96602,0.1557,0.59494,0.11693,0.33125,0.64462,1.14298,15.68406,0.16571,0.00286,0.00046,1.21761,0.56426,0.33613,0.45486,0.07934,3.55775,0.52632,0.00227,1.16226,1.18639,0.00215,0.8697,0.31392,0.0,0.15041,0.0,0.69571,0.584,0.52
200089,a3b03921,860975,84632.0,Joe Willock,Joseph Willock,Newcastle United,10261,Newcastle United,10261,186.0,right,26,England,17.82582,CM,CM/AM/LW,False,,8833.0,0.97749,0.15273,0.43689,0.07974,0.18568,0.97623,1.68762,20.25898,0.0797,0.00094,0.00053,1.0154,0.23771,0.07248,0.71715,0.26559,4.15835,0.50711,0.00307,0.8618,1.12071,0.00211,0.8962,0.29241,0.0,0.1493,0.0,0.69667,0.76747,0.86844
623095,fe3db176,1609329,4057087.0,Yang Min-hyeok,Min-Hyeok Yang,Portsmouth,8462,Tottenham Hotspur,8586,176.0,right,19,South Korea,6.77539,LW,RW/LW/ST,False,,808.0,1.00387,0.14797,0.59134,0.09324,0.26638,0.63605,0.98979,17.78643,0.10434,0.00153,0.00044,1.28871,0.47221,0.27403,0.51375,0.05817,3.54739,0.37166,0.00223,1.31811,0.95196,0.00328,0.89846,0.25393,0.0,0.14855,0.0,0.7,0.584,0.52
499721,00953a9d,1407250,3972025.0,Mikey Moore,Mikey Moore,Rangers,8548,Tottenham Hotspur,8586,180.0,right,18,England,16.02825,LW,RW/AM/LW,True,,814.0,1.00143,0.14802,0.66681,0.10453,0.31967,0.65014,1.07155,21.71087,0.09935,0.00153,0.00044,1.46127,0.50863,0.29367,0.4071,0.05946,3.61234,0.47031,0.00191,1.56207,0.94085,0.00328,0.81991,0.28277,0.0,0.14823,0.0,0.62056,0.584,0.52
221399,aa849a12,751649,4293435.0,Jack Harrison,Jack Harrison,Leeds United,8463,Leeds United,8463,175.0,left,29,England,16.10145,RW,LB/RM/RW/LW,False,,13751.0,1.03444,0.14318,0.46039,0.11444,0.29579,0.77789,1.33661,18.28656,0.04505,0.00046,0.00024,1.22335,0.88319,0.17994,0.516,0.06969,4.2653,0.64375,0.00264,0.8817,0.74007,0.00386,0.90546,0.49365,0.0,0.14811,0.0,0.7,0.9,0.9
550596,54778940,1301938,,Dominic Sadi,Dominic Sadi,Novi Pazar,187854,Novi Pazar,187854,174.0,right,22,England,0.34216,AM,RWB/LWB/RW/AM,False,,0.0,0.9971,0.14744,0.675,0.11792,0.3892,0.7871,1.3545,28.1885,0.1544,0.0036,0.0007,1.1579,0.6415,0.2032,0.5473,0.1069,4.4085,0.5849,0.0018,1.4495,1.1768,0.0043,0.9021,0.3804,0.0,0.14701,0.0,0.7,0.584,0.52
462635,01962d0d,956161,4293439.0,Joe Gelhardt,Joe Gelhardt,Hull City,8667,Leeds United,8463,179.0,left,23,England,3.94353,RW,RW/AM/LW/ST,False,,4757.0,0.9325,0.15763,0.55504,0.0829,0.1969,0.61116,0.9394,12.40656,0.10201,0.00094,0.00053,1.29485,0.41459,0.14706,0.26547,0.07341,3.0903,0.88198,0.00375,1.60579,1.03826,0.00192,0.93912,0.29682,0.0,0.14699,0.0,0.7,0.61533,0.83222
513433,ae9b998d,1430151,3923371.0,Brajan Gruda,Brajan Gruda,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,178.0,left,21,Germany,38.67012,RW,RM/RW/AM/ST,False,,2843.0,1.00145,0.14513,0.55186,0.13335,0.36628,0.6014,0.93195,14.85034,0.08004,0.00145,0.00051,1.34334,0.75244,0.14721,0.25885,0.02525,3.14937,0.35514,0.00232,1.29581,0.80395,0.00208,0.90234,0.17111,0.0,0.14534,0.0,0.7,0.5308,0.50733
427637,5bc43860,952322,4293431.0,Brenden Aaronson,Brenden Aaronson,Leeds United,8463,Leeds United,8463,178.0,right,25,USA,17.35396,AM,RW/AM/LW/ST,False,,9259.0,0.8945,0.16167,0.4576,0.09857,0.25127,0.50318,0.97259,17.26191,0.0355,0.00055,0.00026,0.89977,0.3905,0.16301,0.33671,0.06163,3.62063,0.27866,0.00344,1.65439,0.69637,0.01088,0.9323,0.28668,0.0,0.14461,0.0,0.95,0.56533,0.51556
230376,86d96066,1023030,4316723.0,Jhon Arias,Jhon Arias,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,168.0,right,28,Colombia,18.22456,RW,CM/RW/AM/LW/ST,False,,1193.0,0.97172,0.13027,0.45068,0.09116,0.19955,0.415,0.65857,22.23679,0.07116,0.00195,0.00081,1.03717,0.98817,0.17637,0.46,0.0567,3.58176,0.70852,0.00229,0.90547,0.96059,0.00296,0.86113,0.44268,0.15,0.14318,0.0,0.7,0.584,0.52
180974,c17bfb65,535936,137599.0,Joelinton Cássio Apolinário de Lira,Joelinton,Newcastle United,10261,Newcastle United,10261,186.0,right,29,Brazil,39.72906,CM,DM/CM/AM/LW,False,,13412.0,0.94511,0.15056,0.4857,0.07984,0.15741,1.07793,1.71878,26.97585,0.18112,0.00059,0.00036,0.89242,0.10895,0.0982,1.02052,0.27635,5.19184,1.36437,0.00289,1.25645,1.79377,0.00836,0.88102,0.59919,0.0,0.1423,0.0,0.84729,0.70213,0.85289
559962,1e711234,1557236,,Jamaldeen Jimoh-Aloba,Jamaldeen Jimoh-Aloba,Aston Villa U21,1070261,Aston Villa,10252,183.0,right,19,England,0.78468,AM,DM/AM/LW/RW/ST,False,,0.0,0.99927,0.14112,0.63531,0.11479,0.37881,0.71867,1.27191,28.31825,0.14085,0.00343,0.00055,1.21572,0.49444,0.16986,0.42838,0.10001,3.96539,0.48581,0.00172,1.81713,1.14814,0.00473,0.9021,0.3804,0.0,0.14101,0.0,0.7,0.584,0.52
502697,4abac767,1128965,2853885.0,Carlos Alcaraz Durán,Carlos Alcaraz,Everton,8668,Everton,8668,183.0,right,22,Argentina,18.02955,AM,RW/AM/LW,False,,3979.0,1.0231,0.13748,0.6897,0.08813,0.16223,0.50641,0.91543,18.14945,0.13759,0.00163,0.00028,0.81825,0.36155,0.107,0.38987,0.17703,3.64586,0.67985,0.0022,1.12181,0.98936,0.00224,0.88266,0.26414,0.0,0.14066,0.0,0.7,0.67133,0.84556
489706,6c2b66fc,1336751,4015014.0,Justin Devenny,Justin Devenny,Crystal Palace,9826,Crystal Palace,9826,177.0,left,22,Northern Ireland,8.86225,AM,LWB/RWB/LM/AM/LW,False,,765.0,0.98821,0.14119,0.61804,0.08621,0.23356,0.67439,1.11701,15.60294,0.11672,0.00212,0.00056,0.54994,0.32378,0.17653,0.30698,0.08892,3.52306,0.5233,0.00219,0.86121,0.93028,0.00337,0.88084,0.23775,0.0,0.13952,0.0,0.7,0.50187,0.50044
216094,74f2e748,966018,4293354.0,Jeremie Frimpong,Jeremie Frimpong,Liverpool,8650,Liverpool,8650,171.0,right,24,Netherlands,58.84497,RWB,RB/RWB/RM/RW,True,,13502.0,0.98239,0.14122,0.39519,0.12019,0.37586,0.77275,1.25096,24.1887,0.10558,0.00091,0.00392,1.26399,0.66994,0.22684,0.53828,0.10129,3.61833,1.05012,0.00269,1.29935,0.85144,0.00471,0.94494,0.4717,0.0,0.13873,0.0,0.95,0.584,0.52
465920,049a888d,976506,2867399.0,Mykhailo Mudryk,Mykhaylo Mudryk,Chelsea,8455,Chelsea,8455,175.0,right,24,Ukraine,37.80183,,LW,False,,4142.0,1.04423,0.13268,0.49593,0.11136,0.33177,0.6314,1.04593,21.0237,0.15389,0.00195,0.00055,1.2043,0.40144,0.09657,0.56034,0.14978,3.40002,0.41578,0.00241,1.2481,0.97656,0.00333,0.8756,0.31558,0.0,0.13855,0.0,0.95,0.7152,0.856
440323,97220da2,1077975,242869.0,Armando Broja,Armando Broja,Burnley,8191,Burnley,8191,191.0,right,24,Albania,16.72148,RW,RW/ST/LW,False,,5604.0,1.02621,0.13363,0.45773,0.05512,0.11623,0.36497,0.64762,9.4645,0.06911,0.00169,0.00062,1.02438,0.23536,0.3197,0.28115,0.06856,2.5464,0.48839,0.00273,0.93007,0.84589,0.00229,0.92518,0.18368,0.0,0.13713,0.0,0.61721,0.58267,0.82444
208706,82518f62,850354,283020.0,Bruno Guimarães Rodriguez Moura,Bruno Guimaraes,Newcastle United,10261,Newcastle United,10261,182.0,right,28,Brazil,78.35128,CM,DM/CM/AM,False,,17077.0,1.04997,0.13055,0.40624,0.13455,0.31705,1.07965,1.9399,42.28574,0.13083,0.00047,0.00031,1.11166,0.1864,0.06408,0.7903,0.26445,5.97764,0.84529,0.00254,2.55468,1.62742,0.01346,0.95379,0.64938,0.0,0.13707,0.0,0.95,0.9,0.9
503301,bd9553e6,1215652,3879579.0,Omari Hutchinson,Omari Hutchinson,Nottingham Forest,10203,Nottingham Forest,10203,174.0,left,22,England,26.28781,AM,RM/RW/AM/LW,False,,5219.0,1.0604,0.129,0.60535,0.09173,0.2697,0.56133,1.07777,17.9687,0.10897,0.00123,0.0003,1.28453,0.61003,0.23556,0.40089,0.07989,3.81155,0.36949,0.00222,1.36885,1.078,0.00204,0.9689,0.55027,0.0,0.13679,0.0,0.7,0.648,0.84
109345,bb5fbd2b,416850,45018.0,Solly March,Solly March,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,180.0,left,31,England,2.37194,,RW,True,,7643.0,0.98967,0.13803,0.55746,0.12685,0.35219,1.01577,1.82122,26.44264,0.07966,0.00131,0.00063,1.36102,0.90362,0.32623,0.86142,0.14885,4.5571,0.91246,0.00269,1.10865,1.2951,0.00262,0.96975,0.60861,0.0,0.1366,0.0,0.7,0.88973,0.89756
111317,dc4cae05,674014,230752.0,David Brooks,David Brooks,AFC Bournemouth,8678,AFC Bournemouth,8678,173.0,left,28,Wales,14.26616,RW,DM/RM/LM/RW/AM/LW/ST,False,,6325.0,0.96399,0.1405,0.54099,0.12252,0.34001,0.3337,0.63934,16.3579,0.08132,0.00135,0.00024,0.93579,0.60975,0.12129,0.37545,0.06157,3.25583,0.46211,0.00258,1.05452,0.80167,0.00114,0.88496,0.09077,0.0,0.13544,0.0,0.7,0.78707,0.87311
591357,732327ae,1410396,3556535.0,Ryan Trevitt,Ryan Trevitt,Wigan Athletic,8528,Brentford,9937,170.0,right,22,England,0.3,AM,DM/CM/LM/RW/AM/LW,False,,616.0,1.0184,0.13246,0.59997,0.11306,0.35344,0.69563,1.11967,19.32425,0.12913,0.00259,0.00083,0.90192,0.58135,0.16035,0.53906,0.14788,4.12624,0.63031,0.00169,1.23066,0.87051,0.00419,0.94241,0.48247,0.0,0.13489,0.0,0.7,0.648,0.84
504296,61a42f10,1396326,,Coby Ebere,Coby Ebere,Everton U21,773653,Everton,8668,187.0,right,20,Germany,0.52,LW,LM/LW/ST,False,,0.0,1.0,0.13353,0.61461,0.09771,0.31107,0.83271,1.40755,17.51238,0.13862,0.00246,0.0003,1.52488,0.67129,0.37288,0.60583,0.08688,4.1751,0.61785,0.00168,1.49982,1.10253,0.003,0.896,0.3326,0.0,0.13353,0.0,0.7,0.584,0.52
114283,b0b4fd3e,312765,131338.0,Jack Grealish,Jack Grealish,Everton,8668,Manchester City,8456,180.0,right,30,England,29.72755,LW,LWB/AM/LW,False,,12271.0,0.96034,0.13853,0.52968,0.17083,0.49104,0.40461,0.68661,26.17335,0.08919,0.00067,0.0001,1.55132,0.46092,0.15763,0.45906,0.18287,4.08078,0.51929,0.00274,2.7953,0.80302,0.00212,0.93034,0.59545,0.0,0.13304,0.0,0.95,0.9,0.9
248937,f3354c07,1049805,4293437.0,Sam Greenwood,Sam Greenwood,Pogoń Szczecin,8023,Pogoń Szczecin,8023,180.0,right,23,England,3.50602,AM,RM/CM/LM/AM/LW/ST,False,,6017.0,0.956,0.13877,0.59547,0.11122,0.28646,0.87118,1.50336,15.4659,0.14954,0.00161,0.00039,0.72344,0.79016,0.18726,0.38364,0.08065,3.63659,0.55414,0.0026,1.34642,1.66602,0.00237,0.96369,0.31908,0.0,0.13266,0.0,0.7,0.9,0.9
243016,83d074ff,831489,163914.0,Alexis Mac Allister,Alexis Mac Allister,Liverpool,8650,Liverpool,8650,174.0,right,26,Argentina,116.99369,DM,DM/CM/LM/AM,False,,14339.0,1.00173,0.12973,0.47033,0.14954,0.35239,1.21724,2.12175,42.05052,0.11942,0.00066,0.00311,0.59047,0.49308,0.03909,0.77967,0.23994,4.99568,0.84448,0.0023,1.26221,1.44942,0.01787,0.94649,0.573,0.02,0.13217,0.0,0.95,0.9,0.9
514254,916728da,1354561,4050503.0,Diego Gómez Amarilla,Diego Gomez,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,183.0,right,22,Paraguay,1.57,DM,DM/RM/CM/RW/AM/LW,False,,1304.0,1.00323,0.13023,0.49717,0.07391,0.16538,0.67775,1.12818,22.95199,0.09454,0.00207,0.00145,0.70769,0.33268,0.06413,0.74056,0.12563,3.4584,0.94424,0.00287,0.78534,1.15025,0.00718,0.9085,0.26345,0.0,0.13065,0.0,0.7,0.52147,0.50511
183751,d7f99582,536457,3584367.0,Manuel Benson Hedilazio,Manuel Benson,Swansea City,10003,Burnley,8191,178.0,left,28,Angola,2.17264,RW,RM/RW/ST,False,,3165.0,1.10759,0.11782,0.54832,0.08566,0.24904,0.62506,1.02213,15.82666,0.09081,0.00233,0.0008,1.24106,0.55669,0.211,0.39745,0.07358,3.41821,0.49261,0.00211,1.34677,0.68916,0.00913,0.79171,0.20597,0.0,0.1305,0.0,0.64722,0.65453,0.84156
179458,4e204552,655575,4307739.0,Jacob Bruun Larsen,Jacob Bruun Larsen,Burnley,8191,Burnley,8191,183.0,right,27,Denmark,6.30744,RW,RM/CM/LM/RW/AM/LW/ST,False,,4239.0,1.02775,0.12668,0.44415,0.06799,0.22962,0.30178,0.5335,13.9873,0.05544,0.00125,0.00053,0.75813,0.60731,0.28137,0.35992,0.07866,2.41371,0.67373,0.00216,0.52099,0.45056,0.00509,0.79948,0.07305,0.0,0.1302,0.0,0.61111,0.648,0.84
220598,caa1a7f0,817720,4293413.0,Michael Obafemi,Michael Obafemi,Bochum,9911,Burnley,8191,170.0,right,25,Ireland,1.29479,LW,AM/LW/ST,False,,5719.0,1.02578,0.1263,0.4224,0.05183,0.13739,0.44004,0.76008,9.35059,0.08595,0.00125,0.00032,0.81931,0.24149,0.2307,0.35998,0.05544,2.55318,0.33934,0.00314,0.91571,0.70259,0.00217,0.86404,0.3659,0.0,0.12956,0.0,0.7,0.50747,0.50178
606921,87189f25,1428401,4057906.0,Romain Esse,Romain Esse,Crystal Palace,9826,Crystal Palace,9826,175.0,left,20,England,16.40432,AM,RW/AM,False,,3283.0,1.05386,0.12267,0.45792,0.11825,0.315,1.25573,2.04622,13.73096,0.11207,0.00181,0.00049,0.94618,0.4302,0.16025,0.46454,0.06957,4.07126,0.64118,0.00162,1.7337,1.25679,0.00295,0.93307,0.42602,0.0,0.12928,0.0,0.7,0.4776,0.49467
88894,3a24769f,215384,3638248.0,Ross Barkley,Ross Barkley,Aston Villa,10252,Aston Villa,10252,189.0,right,31,England,2.35106,,DM/AM,False,,6669.0,1.03195,0.12522,0.49928,0.10209,0.22638,0.48678,1.06539,30.96555,0.11162,0.00143,0.00061,1.1801,0.42128,0.06324,0.59322,0.19828,4.6219,0.7943,0.00236,0.94998,0.8167,0.0037,0.93393,0.55119,0.0,0.12922,0.0,0.55778,0.77907,0.56644
483081,8dcf77c0,1192166,3879504.0,Rodrigo Martins Gomes,Rodrigo Gomes,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,171.0,right,22,Portugal,16.72668,LW,RWB/LWB/RM/CM/LM/LW/AM,True,,5689.0,1.02735,0.12572,0.46121,0.07449,0.17457,0.68269,1.04836,15.3562,0.05285,0.0009,0.00027,0.74073,0.3341,0.20109,0.63747,0.07627,3.10301,0.92001,0.00235,0.72159,0.64621,0.01928,0.89076,0.40118,0.0,0.12916,0.0,0.83611,0.584,0.52
436234,7b5ab7f2,970692,2098573.0,Bryan Gil Salvatierra,Bryan Gil,Girona,7732,Girona,7732,175.0,left,24,Spain,16.62504,LW,RM/LM/RW/AM/LW,False,,7504.0,0.95337,0.13521,0.53975,0.12173,0.32608,0.79112,1.34571,22.30785,0.14979,0.00087,0.00019,1.77161,0.69362,0.26672,0.53514,0.0237,4.13625,0.36516,0.00208,1.65266,1.06618,0.01062,0.86139,0.3007,0.0,0.1289,0.0,0.95,0.5336,0.508
560552,93508980,1318400,4386936.0,Kevin Santos Lopes de Macedo,Kevin,Fulham,9879,Fulham,9879,176.0,right,22,Brazil,14.0,LW,LM/AM/LW/ST,False,,853.0,1.00903,0.12614,0.62301,0.07501,0.22877,0.42333,0.70116,17.73807,0.08577,0.00169,0.00034,2.33176,0.75573,0.17868,0.69843,0.03759,3.15936,0.50312,0.0017,1.30611,0.955,0.00257,0.94222,0.25946,0.0,0.12728,0.0,0.71278,0.584,0.52
174592,57760e66,637744,4293409.0,Marcus Edwards,Marcus Edwards,Burnley,8191,Burnley,8191,168.0,left,26,England,12.94696,RW,RM/RW/AM/LW/ST,False,,9982.0,1.03093,0.12334,0.4355,0.10218,0.32506,0.39554,0.78059,14.4964,0.07338,0.00119,0.00047,1.38079,0.44625,0.1297,0.36077,0.03464,3.09708,0.40415,0.00284,1.60482,0.6009,0.01214,0.88398,0.30583,0.0,0.12716,0.0,0.95,0.584,0.52
209046,15f3ec41,846383,69539.0,Callum Hudson-Odoi,Callum Hudson-Odoi,Nottingham Forest,10203,Nottingham Forest,10203,182.0,right,25,England,31.67702,LW,LM/RW/AM/LW,False,,8993.0,1.12543,0.11274,0.56671,0.10513,0.29119,0.43324,0.70316,22.15796,0.04393,0.00042,0.0001,1.25058,0.49144,0.28819,0.38465,0.05606,3.34146,0.40022,0.0019,0.95043,0.58007,0.00083,0.89789,0.30102,0.0,0.12689,0.0,0.95,0.836,0.58
153133,6ca5ec4b,604785,23326.0,Alex Iwobi,Alex Iwobi,Fulham,9879,Fulham,9879,180.0,right,29,Nigeria,34.06501,LW,DM/CM/LM/RW/AM/LW/ST,False,,13985.0,1.05468,0.11894,0.59413,0.14966,0.35446,0.54241,1.00645,31.0403,0.03164,0.00038,9e-05,1.20841,0.67642,0.13875,0.48088,0.03066,4.50718,0.6712,0.00196,0.46651,0.5387,0.00069,0.95983,0.45908,0.0,0.12544,0.0,0.7,0.7796,0.87133
247348,778ef829,859282,3762190.0,Daniel Muñoz Mejía,Daniel Munoz,Crystal Palace,9826,Crystal Palace,9826,183.0,right,29,Colombia,28.42234,RWB,RB/RWB/RM,False,,7237.0,0.97546,0.12772,0.40855,0.11061,0.29677,1.34026,2.13261,22.90064,0.161,0.00046,0.0008,0.4632,0.5184,0.35164,1.1684,0.21067,4.36394,2.64415,0.00234,0.68867,1.43504,0.00138,0.98369,0.83187,0.0,0.12459,0.0,0.83444,0.9,0.9
166989,56f7a928,465960,110910.0,Youri Tielemans,Youri Tielemans,Aston Villa,10252,Aston Villa,10252,177.0,right,28,Belgium,40.93905,DM,DM/CM/AM,False,,17858.0,1.04442,0.07656,0.40678,0.13512,0.29502,1.14119,1.87163,44.90755,0.08859,0.0006,0.00034,0.76563,0.45982,0.0053,0.70621,0.3434,4.8288,0.93481,0.00136,1.38191,1.1312,0.01566,0.95681,0.70091,0.4,0.1242,0.0,0.95,0.9,0.9
515024,42dd1b56,1199712,3652624.0,Luke Harris,Luke Harris,Oxford United,8653,Fulham,9879,177.0,right,20,Wales,1.31829,AM,LWB/CM/AM/ST,False,,325.0,0.98832,0.12563,0.6141,0.10191,0.35828,0.79657,1.36032,30.16459,0.14359,0.00358,0.00069,1.00702,0.79729,0.1364,0.47947,0.0834,4.35665,0.54769,0.00157,1.28992,1.22088,0.0042,0.84777,0.36954,0.0,0.12417,0.0,0.7,0.584,0.52
456512,8e697a8f,1022649,4332525.0,Dan Ndoye,Dan Ndoye,Nottingham Forest,10203,Nottingham Forest,10203,184.0,right,25,Switzerland,30.96649,RW,RM/RW/AM/LW/ST,False,,7809.0,0.9516,0.13019,0.47347,0.09137,0.2628,0.46232,0.71272,15.75489,0.07439,0.00092,0.00029,1.10595,0.42715,0.35002,0.66232,0.06104,3.81678,0.47981,0.00206,1.87194,1.05175,0.00139,0.88233,0.39855,0.0,0.12389,0.0,0.95,0.584,0.52
496661,bdcc89ae,1292833,3926400.0,Tyler Dibling,Tyler Dibling,Everton,8668,Everton,8668,178.0,left,19,England,34.99812,RW,RM/CM/RW/AM/ST,False,,2383.0,1.00102,0.12301,0.42936,0.08609,0.20705,0.74612,1.32291,15.59517,0.12972,0.00185,0.0004,1.34613,0.45496,0.17707,0.40016,0.14247,3.22316,0.5438,0.00173,1.54022,1.09935,0.00222,0.85717,0.30995,0.0,0.12314,0.0,0.7,0.66387,0.84378
61256,4d224fe8,208494,2170280.0,Carlos Henrique Casimiro,Casemiro,Manchester United,10260,Manchester United,10260,185.0,right,33,Brazil,7.22261,DM,DM/CM,False,,17093.0,1.00096,0.1228,0.44351,0.10526,0.23045,1.66418,2.78488,43.87202,0.18827,0.00073,0.00045,0.38294,0.16966,0.11022,1.1116,0.62554,6.33257,1.99655,0.00234,0.98569,1.27551,0.01868,0.89944,0.6122,0.0,0.12292,0.0,0.95,0.9,0.9
513834,c4720845,1137404,3879496.0,Andrew Moran,Andrew Moran,Los Angeles FC,867280,Brighton & Hove Albion,10204,177.0,right,22,Ireland,4.57343,AM,DM/RM/CM/RW/AM,False,,4895.0,1.00929,0.1213,0.3994,0.11106,0.27758,1.09074,1.79268,21.27402,0.19127,0.00172,0.00045,0.87516,0.38325,0.12296,0.58617,0.16345,3.89541,0.72186,0.00189,1.39408,1.16547,0.01166,0.88327,0.4915,0.0,0.12243,0.0,0.7,0.7348,0.86067
204480,1c7012b8,654096,32973.0,Declan Rice,Declan Rice,Arsenal,9825,Arsenal,9825,185.0,right,26,England,114.82063,CM,DM/CM/AM,False,,20409.0,1.11955,0.10877,0.44517,0.14692,0.33935,0.89241,1.57827,51.01204,0.09593,0.00053,0.00013,0.71892,0.8844,0.0398,1.13629,0.3571,5.60805,1.43557,0.0018,0.3779,0.77227,0.00724,0.98384,0.80454,0.0,0.12177,0.0,0.95,0.77587,0.87044
535818,4dcec659,1227012,1727418.0,Simon Adingra,Simon Adingra,Sunderland,8472,Sunderland,8472,175.0,right,23,Ivory Coast,28.07893,LW,RM/LM/RW/AM/LW/ST,False,,4974.0,1.01808,0.11907,0.43238,0.0636,0.22111,0.60905,1.10626,13.99076,0.07053,0.00129,0.00027,1.38865,0.56291,0.41113,0.42378,0.0511,3.30773,0.68328,0.00216,0.84139,0.86434,0.00185,0.88656,0.32247,0.0,0.12122,0.0,0.95,0.648,0.84
206915,4fb9c88f,933768,154682.0,Curtis Jones,Curtis Jones,Liverpool,8650,Liverpool,8650,182.0,right,24,England,50.14028,DM,RB/DM/CM/AM/LW,False,,8681.0,0.98811,0.12065,0.44934,0.08816,0.19991,0.7556,1.33786,44.82954,0.06502,0.00089,0.00049,0.9152,0.14419,0.0532,0.56013,0.19066,4.50274,0.49936,0.00206,0.95678,0.91903,0.01296,0.89729,0.34828,0.0,0.11922,0.0,0.95,0.634,0.83667
168991,d328a254,532743,230745.0,Philip Billing,Philip Billing,FC Midtjylland,8113,FC Midtjylland,8113,193.0,left,29,Denmark,10.30584,DM,DM/CM,False,,10663.0,1.07862,0.11002,0.36673,0.08397,0.22128,1.12387,1.86139,22.90357,0.17583,0.00177,0.00093,0.59716,0.2125,0.04673,0.9765,0.26874,4.36863,1.27972,0.00248,0.921,1.14008,0.01581,0.9624,0.52981,0.0,0.11867,0.0,0.7,0.78147,0.87178
